id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte,cursos_realizados_corte,cursos_aprobados_corte,cursos_reprobados_corte,tasa_aprobacion_corte,dias_desde_ultima_actividad,dias_desde_ultimo_avance,actividades_ultimos_90_dias,target_progreso_6m,prediccion_progreso_6m,probabilidad_progreso_6m,riesgo_no_progreso_6m,nombre_docente,carga_asignada,cursos_ultimos_90_dias,cursos_ultimos_180_dias,actividades_realizadas_corte,actividades_ultimos_180_dias,promedio_final_score_corte,promedio_dias_entre_actividades,nivel_riesgo,perfil_actividad,inactividad_90d,tramo_aprobacion,tramo_cursos_aprobados,tramo_actividad
DOC_000982,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL,4,3,1,75.0,288,699,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 000982,1,0,0,4,0,82.2,12.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000983,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,0,31,7,1,0,0.4494247177937501,0.55057528220625,Docente Sintético 000983,5,2,4,46,15,83.69,15.444444444444445,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000984,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE,9,8,1,88.89,524,633,0,0,0,0.00011599067531701092,0.999884009324683,Docente Sintético 000984,5,0,0,12,0,81.01,14.636363636363637,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000986,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE,13,11,2,84.62,288,642,0,0,0,0.00011599067531701092,0.999884009324683,Docente Sintético 000986,5,0,0,28,0,82.25,14.851851851851851,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000987,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE,9,8,1,88.89,730,826,0,0,0,0.0001536554587445062,0.9998463445412556,Docente Sintético 000987,5,0,0,12,0,83.82,10.545454545454543,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000988,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,INICIAL,15,15,0,100.0,6,193,8,1,1,0.5990975160897108,0.4009024839102891,Docente Sintético 000988,1,2,2,39,11,84.77,12.578947368421051,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000989,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,INICIAL,16,15,1,93.75,166,324,0,0,0,0.0022618145912979,0.997738185408702,Docente Sintético 000989,1,0,1,40,2,80.79,13.512820512820513,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000990,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,SIN_NIVEL,5,5,0,100.0,104,333,0,0,0,0.0034355312945412,0.9965644687054588,Docente Sintético 000990,1,0,5,5,5,89.5,3.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_000991,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,491,693,0,0,0,0.0011402331681057,0.9988597668318944,Docente Sintético 000991,1,0,0,16,0,87.98,22.73333333333333,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000992,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,INICIAL,15,15,0,100.0,25,229,7,0,0,0.1087073688679357,0.8912926311320643,Docente Sintético 000992,1,2,2,36,8,81.39,23.542857142857144,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000993,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE,11,9,2,81.82,525,740,0,0,0,0.0002025707618970975,0.9997974292381028,Docente Sintético 000993,1,0,0,20,0,83.05,16.263157894736842,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000994,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE,11,11,0,100.0,464,642,0,0,0,0.0008562771482801643,0.9991437228517198,Docente Sintético 000994,1,0,0,20,0,85.46,11.736842105263158,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000995,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,AVANZADO,20,19,1,95.0,4,146,9,0,0,0.0695647025794022,0.9304352974205978,Docente Sintético 000995,1,3,4,56,16,81.66,12.418181818181818,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000996,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,2,151,2,1,0,0.4899642352451084,0.5100357647548915,Docente Sintético 000996,1,0,1,46,5,82.57,18.73333333333333,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000997,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,HABILITANTE,12,12,0,100.0,412,642,0,0,0,0.0005557528098593395,0.9994442471901408,Docente Sintético 000997,5,0,0,24,0,81.49,12.304347826086955,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000998,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,5,54,7,1,0,0.4994028677564368,0.5005971322435632,Docente Sintético 000998,5,2,4,46,15,84.06,15.333333333333334,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000999,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000999,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001000,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,INICIAL,15,15,0,100.0,417,559,0,0,0,0.0059293047673161,0.994070695232684,Docente Sintético 001000,5,0,0,36,0,83.19,12.085714285714284,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001001,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001001,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001002,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL,3,1,2,33.33,477,486,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 001002,2,0,0,3,0,79.87,3.5,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001004,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL,4,3,1,75.0,75,121,2,0,0,0.0006385302985961178,0.999361469701404,Docente Sintético 001004,2,2,4,4,4,81.18,14.333333333333334,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,0–3,1–2
DOC_001005,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE,11,10,1,90.91,433,589,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001005,1,0,0,20,0,85.13,12.947368421052632,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001006,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001006,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001007,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL,8,4,4,50.0,69,333,4,0,0,0.0004852450425325122,0.9995147549574674,Docente Sintético 001007,1,4,8,8,8,78.68,7.0,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,4–6,3–5
DOC_001008,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE,12,11,1,91.67,223,413,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001008,1,0,0,24,0,85.5,10.956521739130435,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001009,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL,2,2,0,100.0,316,486,0,0,0,0.0006541545885251818,0.9993458454114748,Docente Sintético 001009,1,0,0,2,0,92.0,6.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001010,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,638,795,0,0,0,0.0011480122423959,0.998851987757604,Docente Sintético 001010,1,0,0,12,0,87.8,19.09090909090909,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001011,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,INICIAL,13,13,0,100.0,9,196,2,0,0,0.1581001714386739,0.8418998285613261,Docente Sintético 001011,5,0,0,30,2,84.58,16.17241379310345,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_001012,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,SIN_NIVEL,7,5,2,71.43,277,333,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 001012,5,0,0,7,0,82.67,9.333333333333334,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_001014,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,INICIAL,16,16,0,100.0,292,561,0,0,0,0.0119850772117004,0.9880149227882996,Docente Sintético 001014,5,0,0,40,0,82.07,14.153846153846152,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001015,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,HABILITANTE,10,10,0,100.0,606,676,0,0,0,0.0004938238695634683,0.9995061761304366,Docente Sintético 001015,5,0,0,16,0,88.33,6.133333333333334,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001016,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001016,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001017,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE,10,8,2,80.0,302,439,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001017,2,0,0,16,0,82.7,12.066666666666666,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001018,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO,19,19,0,100.0,48,138,6,0,0,0.0826100268993427,0.9173899731006572,Docente Sintético 001018,2,2,4,52,13,79.99,15.666666666666666,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001019,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE,13,12,1,92.31,371,640,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001019,2,0,0,28,0,85.95,11.74074074074074,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001020,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO,19,18,1,94.74,317,445,0,0,0,0.0005529492431805074,0.9994470507568196,Docente Sintético 001020,1,0,0,52,0,80.83,10.352941176470589,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001021,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,3,102,2,0,0,0.44476567859385,0.5552343214061499,Docente Sintético 001021,1,0,2,46,10,81.54,18.53333333333333,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_001023,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001023,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001024,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,4,2,2,50.0,314,333,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 001024,1,0,0,4,0,79.82,4.666666666666667,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001025,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001025,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001026,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE,9,8,1,88.89,629,796,0,0,0,0.0006480146196147523,0.9993519853803852,Docente Sintético 001026,1,0,0,12,0,86.58,19.818181818181817,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001027,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,10,10,7,0,0,0.1940209247228198,0.8059790752771802,Docente Sintético 001027,1,2,4,44,14,81.08,19.55813953488372,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001028,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE,10,9,1,90.0,217,343,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001028,5,0,0,16,0,81.56,16.533333333333335,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001029,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,AVANZADO,19,18,1,94.74,243,351,0,0,0,0.0006352537699294786,0.9993647462300704,Docente Sintético 001029,5,0,0,52,0,79.75,8.901960784313726,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001030,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE,13,11,2,84.62,489,681,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001030,5,0,0,28,0,82.12,7.777777777777778,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001031,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE,13,12,1,92.31,288,633,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001031,5,0,0,28,0,80.64,14.814814814814817,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001032,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE,13,12,1,92.31,576,824,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001032,5,0,0,28,0,81.65,10.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001033,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,SIN_NIVEL,3,3,0,100.0,282,486,0,0,0,0.0007106517636664247,0.9992893482363336,Docente Sintético 001033,5,0,0,3,0,91.5,18.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001034,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,AVANZADO,20,17,3,85.0,95,242,0,0,0,0.0090911715199846,0.9909088284800154,Docente Sintético 001034,5,0,3,56,10,80.1,13.50909090909091,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001035,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,18,155,10,1,1,0.8293208521446902,0.1706791478553098,Docente Sintético 001035,2,3,4,56,16,82.95,12.2,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001036,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,274,421,0,0,0,0.0013379112322948,0.9986620887677052,Docente Sintético 001036,1,0,0,12,0,87.63,18.545454545454547,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001037,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001037,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001038,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,INICIAL,13,13,0,100.0,1,184,3,0,0,0.2005173689019765,0.7994826310980234,Docente Sintético 001038,1,0,0,31,3,86.94,16.1,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_001039,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE,11,9,2,81.82,158,360,0,0,0,0.00018276679975466297,0.9998172332002452,Docente Sintético 001039,1,0,1,20,3,80.31,16.842105263157894,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001040,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,SIN_NIVEL,3,1,2,33.33,315,333,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 001040,1,0,0,3,0,73.83,6.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001041,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE,10,8,2,80.0,124,282,0,0,0,0.0002564676192181944,0.9997435323807818,Docente Sintético 001041,1,0,2,16,5,84.35,13.466666666666669,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001042,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001042,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001043,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,200,345,0,0,0,0.0039374186777763,0.9960625813222236,Docente Sintético 001043,1,0,0,56,0,80.17,9.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001044,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,INICIAL,15,15,0,100.0,4,230,8,1,1,0.7215775701826704,0.2784224298173295,Docente Sintético 001044,1,2,2,37,9,84.17,19.166666666666668,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001045,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE,13,12,1,92.31,195,433,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 001045,1,0,0,28,0,82.43,10.51851851851852,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001046,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,AVANZADO,20,19,1,95.0,289,442,0,0,0,0.0005529492431805074,0.9994470507568196,Docente Sintético 001046,1,0,0,56,0,82.0,10.145454545454545,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001047,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,INICIAL,14,13,1,92.86,83,220,2,0,0,0.0066804658018937,0.9933195341981064,Docente Sintético 001047,1,1,1,32,4,80.69,24.741935483870968,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_001048,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,HABILITANTE,10,8,2,80.0,25,181,7,0,0,0.0154996464771861,0.9845003535228138,Docente Sintético 001048,5,2,2,16,8,82.69,19.4,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,7–9,6+
DOC_001049,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,HABILITANTE,10,10,0,100.0,9,347,8,0,0,0.0252207501661315,0.9747792498338684,Docente Sintético 001049,5,2,2,16,8,86.82,31.73333333333333,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001050,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,INICIAL,14,14,0,100.0,268,389,0,0,0,0.0057163143159619,0.994283685684038,Docente Sintético 001050,5,0,0,32,0,85.2,13.838709677419354,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001051,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,HABILITANTE,10,10,0,100.0,583,790,0,0,0,0.0007678740219805516,0.9992321259780196,Docente Sintético 001051,5,0,0,16,0,83.4,17.466666666666665,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001052,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,INICIAL,16,15,1,93.75,470,581,0,0,0,0.001134036359794,0.998865963640206,Docente Sintético 001052,5,0,0,40,0,80.69,9.64102564102564,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001053,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,4,148,2,0,0,0.3644385797305987,0.6355614202694013,Docente Sintético 001053,5,0,1,46,6,80.89,18.622222222222224,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_001054,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001054,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001055,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO,20,19,1,95.0,3,237,9,0,0,0.071399242762652,0.928600757237348,Docente Sintético 001055,2,3,3,56,12,81.03,15.181818181818182,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001056,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 001056,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001057,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,2,45,6,0,0,0.2513960472590945,0.7486039527409055,Docente Sintético 001057,1,1,4,46,15,80.67,15.444444444444445,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_001058,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL,3,3,0,100.0,99,486,0,0,0,0.002390170272213,0.997609829727787,Docente Sintético 001058,1,0,3,3,3,87.97,6.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001059,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO,21,19,2,90.48,158,348,0,0,0,0.00089432339511211,0.999105676604888,Docente Sintético 001059,1,0,1,60,3,78.9,9.152542372881356,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001060,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,578,672,0,0,0,0.0007002358151058486,0.9992997641848942,Docente Sintético 001060,1,0,0,16,0,89.99,8.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001061,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL,4,3,1,75.0,294,486,0,0,0,0.00026399863559876816,0.9997360013644012,Docente Sintético 001061,1,0,0,4,0,88.05,9.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_001062,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,515,643,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001062,1,0,0,16,0,84.27,11.733333333333333,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_001063,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO,18,18,0,100.0,90,238,1,0,0,0.0852638533527994,0.9147361466472006,Docente Sintético 001063,1,1,1,48,4,82.89,16.148936170212767,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_001064,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,HABILITANTE,12,11,1,91.67,407,639,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 001064,1,0,0,24,0,84.12,12.347826086956522,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001065,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL,4,4,0,100.0,457,486,0,0,0,0.0007121256030179355,0.999287874396982,Docente Sintético 001065,1,0,0,4,0,89.15,7.333333333333333,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_001066,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,INICIAL,16,14,2,87.5,280,558,0,0,0,0.0010468654252962,0.9989531345747036,Docente Sintético 001066,1,0,0,40,0,78.85,14.435897435897436,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_001067,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 001067,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_001068,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,REGULAR,CONTRATADO,HABILITANTE,12,12,0,100.0,240,433,0,0,0,0.0073045971858223,0.9926954028141776,Docente Sintético 001068,5,0,0,24,0,86.43,10.521739130434783,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
