id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte
DOC_001437,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,INICIAL
DOC_001438,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001439,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001440,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001441,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001442,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,INICIAL
DOC_001443,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001444,TEMUCO,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001445,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,REGULAR,CONTRATADO,AVANZADO
DOC_001446,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,REGULAR,CONTRATADO,INICIAL
DOC_001447,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001448,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001449,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,REGULAR,CONTRATADO,HABILITANTE
DOC_001450,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,REGULAR,CONTRATADO,AVANZADO
DOC_001451,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,EXPERTO
DOC_001452,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,AVANZADO
DOC_001453,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001454,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001455,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,AVANZADO
DOC_001456,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001457,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001458,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,INICIAL
DOC_001459,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001460,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,EXPERTO
DOC_001461,TEMUCO,PEDAGOGÍA EN EDUCACIÓN PARVULARIA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001462,TEMUCO,PEDAGOGÍA EN INGLÉS,REGULAR,CONTRATADO,AVANZADO
DOC_001463,TEMUCO,PEDAGOGÍA EN INGLÉS,REGULAR,CONTRATADO,AVANZADO
DOC_001464,TEMUCO,PEDAGOGÍA EN INGLÉS,REGULAR,CONTRATADO,HABILITANTE
DOC_001465,TEMUCO,PEDAGOGÍA EN INGLÉS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001466,TEMUCO,PEDAGOGÍA EN INGLÉS,REGULAR,CONTRATADO,INICIAL
DOC_001467,TEMUCO,PEDAGOGÍA EN INGLÉS,REGULAR,CONTRATADO,INICIAL
DOC_001468,TEMUCO,PEDAGOGÍA EN INGLÉS,REGULAR,CONTRATADO,AVANZADO
DOC_001469,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001470,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001471,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001472,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001473,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,AVANZADO
DOC_001474,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001475,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001476,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001477,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,AVANZADO
DOC_001478,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,AVANZADO
DOC_001479,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,INICIAL
DOC_001480,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001481,TEMUCO,PEDAGOGÍA EN INGLÉS,ADJUNTO,POR HORAS,INICIAL
DOC_001482,TEMUCO,PERIODISMO,REGULAR,CONTRATADO,INICIAL
DOC_001483,TEMUCO,PERIODISMO,REGULAR,CONTRATADO,INICIAL
DOC_001484,TEMUCO,PERIODISMO,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001485,TEMUCO,PERIODISMO,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001486,TEMUCO,PERIODISMO,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001487,TEMUCO,PERIODISMO,REGULAR,CONTRATADO,AVANZADO
DOC_001488,TEMUCO,PERIODISMO,REGULAR,CONTRATADO,HABILITANTE
DOC_001489,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001490,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,AVANZADO
DOC_001491,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,INICIAL
DOC_001492,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001493,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,INICIAL
DOC_001494,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001495,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001496,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001497,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,AVANZADO
DOC_001498,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001499,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,AVANZADO
DOC_001500,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001501,TEMUCO,PERIODISMO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001502,TEMUCO,PSICOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001503,TEMUCO,PSICOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001504,TEMUCO,PSICOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001505,TEMUCO,PSICOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001506,TEMUCO,PSICOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001507,TEMUCO,PSICOLOGÍA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001508,TEMUCO,PSICOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001509,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001510,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001511,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_001512,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,EXPERTO
DOC_001513,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001514,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001515,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001516,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001517,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001518,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001519,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001520,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001521,TEMUCO,PSICOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001522,TEMUCO,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE
DOC_001523,TEMUCO,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,AVANZADO
DOC_001524,TEMUCO,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE
DOC_001525,TEMUCO,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,AVANZADO
DOC_001526,TEMUCO,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE
DOC_001527,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,INICIAL
DOC_001528,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,EXPERTO
DOC_001529,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,AVANZADO
DOC_001530,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001531,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001532,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,AVANZADO
DOC_001533,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001534,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001535,TEMUCO,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001536,TEMUCO,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,AVANZADO
DOC_001537,TEMUCO,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001538,TEMUCO,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001539,TEMUCO,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001540,TEMUCO,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,AVANZADO
DOC_001541,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001542,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001543,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001544,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001545,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001546,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001547,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001548,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001549,TEMUCO,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001550,TEMUCO,TRABAJO SOCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001551,TEMUCO,TRABAJO SOCIAL,REGULAR,CONTRATADO,EXPERTO
DOC_001552,TEMUCO,TRABAJO SOCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001553,TEMUCO,TRABAJO SOCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001554,TEMUCO,TRABAJO SOCIAL,REGULAR,CONTRATADO,AVANZADO
DOC_001555,TEMUCO,TRABAJO SOCIAL,REGULAR,CONTRATADO,EXPERTO
DOC_001556,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001557,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001558,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001559,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001560,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001561,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001562,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,INICIAL
DOC_001563,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001564,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001565,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001566,TEMUCO,TRABAJO SOCIAL,ADJUNTO,POR HORAS,INICIAL
